split,policy,seed,scope,n_all,all_rmse,all_mae,all_n,all_spearman,all_pearson,n_exact,exact_rmse,exact_mae,exact_n,exact_spearman,exact_pearson,n_threshold_500nm,threshold_500nm_accuracy,threshold_500nm_balanced_accuracy,threshold_500nm_precision,threshold_500nm_recall,threshold_500nm_f1,threshold_500nm_auroc,threshold_500nm_auprc
val,mask_unresolved,44,within_gene_canonical,27,1.1660495723822024,0.8918653594122993,27.0,0.6240148556438244,0.799332625432735,9,1.0732495559564246,0.8486908276875814,9.0,0.7833333333333333,0.621578280678846,27,0.7407407407407407,0.8409090909090908,0.4166666666666667,1.0,0.5882352941176471,0.9545454545454546,0.8761904761904763
val,mask_unresolved,44,cross_gene_unresolved,42,0.8562234211229235,0.7105490856227421,42.0,0.5769564431356434,0.7888146131235063,37,0.8898955958411077,0.7329911194943093,37.0,0.3876706487787902,0.6340827011392327,42,0.9047619047619048,0.875,0.9,0.9642857142857143,0.9310344827586207,0.9056122448979592,0.9495767996887096
val,mask_unresolved,44,within_gene_unresolved,7,0.7147747475651115,0.6054931027548653,7.0,0.6791563658482759,0.983279238386571,6,0.769906378936731,0.682965079943339,6.0,0.47809144373375745,0.9382007306080731,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
val,mask_unresolved,44,unresolved_union,49,0.8374804237399419,0.6955410880701882,49.0,0.6542298107481286,0.8182716700625382,43,0.8741422285871276,0.726010741882546,43.0,0.4973500325467151,0.669119547525895,49,0.9183673469387755,0.8852941176470588,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9196078431372549,0.9616662740693795
val,mask_unresolved,44,unmapped,626,0.9740362419727372,0.7051689915906507,626.0,0.7806614182195547,0.8120572895311917,443,1.0905914303522983,0.8436528287878424,443.0,0.7507618343436464,0.7562588480401117,626,0.8498402555910544,0.8624871991807476,0.7532894736842105,0.9233870967741935,0.8297101449275361,0.9280540621266428,0.8617843556694742
test,mask_unresolved,44,overall,1743,0.9396586879363166,0.7083650506985851,1743.0,0.7982291167248339,0.7985426364138564,1406,0.9934736286215359,0.7656862147756525,1406.0,0.7554329150798517,0.7489039587195645,1743,0.846815834767642,0.8488165066392077,0.7942643391521197,0.8619756427604871,0.826735885788449,0.9210977470362124,0.8662570491498947
test,mask_unresolved,44,single,782,0.8581724188389261,0.6738891503856996,782.0,0.8116177835590739,0.8153244459297246,708,0.8648585132317423,0.6774605034277011,708.0,0.796882327720651,0.8011132330898322,782,0.8465473145780051,0.8383520074696545,0.805921052631579,0.8006535947712419,0.8032786885245902,0.9246169055857637,0.8824194616584304
test,mask_unresolved,44,flanks_agree,247,1.1651765101628435,0.8773878744618613,247.0,0.6158136985800827,0.6881427464439404,204,1.1909348044915529,0.9223554758902859,204.0,0.42664567018533284,0.49358280655120534,247,0.8137651821862348,0.7910865410865411,0.8072289156626506,0.9054054054054054,0.8535031847133757,0.8313540813540814,0.8195877045137705
test,mask_unresolved,44,within_gene_canonical,15,0.7882284251825906,0.6893661578496297,15.0,0.7685298848372997,0.8860235540119076,10,0.8639416489459762,0.7325216889381408,10.0,0.6049497972024093,0.8172423440439031,15,0.8666666666666667,0.8611111111111112,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9814814814814815,0.9761904761904763
test,mask_unresolved,44,cross_gene_unresolved,63,0.7952181253180414,0.611594476751865,63.0,0.7841717725295329,0.8835830725626903,34,0.9735685157505874,0.7109579695936512,34.0,0.6418289521832241,0.7129081171614512,63,0.9206349206349206,0.9097826086956522,0.9090909090909091,0.8695652173913043,0.888888888888889,0.9858695652173913,0.973012625656685
test,mask_unresolved,44,within_gene_unresolved,4,1.5837995070375892,1.1333881188184023,4.0,-0.8944271909999159,-0.9999987666753727,4,1.5837995070375892,1.1333881188184023,4.0,-0.8944271909999159,-0.9999987666753727,4,1.0,0.5,1.0,1.0,1.0,,
test,mask_unresolved,44,unresolved_union,67,0.8627715763187175,0.6427463359797179,67.0,0.7934899671633024,0.8792655631321872,38,1.0545652107215273,0.7554243010909933,38.0,0.6049661470895061,0.6982990974079355,67,0.9253731343283582,0.9194444444444444,0.9230769230769231,0.8888888888888888,0.9056603773584906,0.9861111111111112,0.9767482631563018
test,mask_unresolved,44,unmapped,632,0.9484798780185479,0.6923728890752396,632.0,0.7739169607636704,0.8106626627719568,446,1.0788168475685678,0.8356971393168107,446.0,0.7090163684751267,0.7316265298352929,632,0.8512658227848101,0.8609440267335005,0.7633333333333333,0.9087301587301587,0.8297101449275363,0.932936507936508,0.8831099053611284
