run_id,label,epoch,train_loss,val_loss,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,display_label
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,11,1.23336660861969,1.5735251903533936,3.37293663003895,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,12,1.3633414506912231,1.86697256565094,4.15658065033555,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,13,1.2972750663757324,1.571603536605835,4.388060924983211,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,14,1.4228397607803345,1.665829062461853,4.218151086392097,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,15,1.2920308113098145,1.989553689956665,5.013916123895774,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,16,1.3917258183161418,1.6113990545272827,6.645205207147417,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,1,16.87436040242513,12.704097747802734,11.351672330097813,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,2,13.629314422607422,9.932816505432129,18.275610446090017,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,3,10.352663040161133,6.876316547393799,25.07373348560613,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,4,6.940305233001709,4.514067649841309,27.543159091847244,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,5,4.230719884236653,3.6104140281677246,20.395414405614158,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,6,3.0877866744995117,3.831516742706299,3.5510380852523142,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,7,2.9485863049825034,4.636969089508057,13.027692805983406,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,8,3.4224342505137124,3.920607089996338,14.816305979535862,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,9,3.7580506801605225,3.693963050842285,13.665550585442531,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,10,3.078920364379883,4.091204643249512,6.564087579928031,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,11,3.2351747353871665,3.656149387359619,7.2615361561172165,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,12,3.1928397019704184,3.8272719383239746,8.237806014747845,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,13,2.6396142641703286,3.680680274963379,2.568327079152623,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,14,2.436335563659668,4.963102340698242,4.857572463744492,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,15,2.3320696353912354,4.308177947998047,15.580879078869389,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-probe-peptide-rank-20260308e,a0201-a2402-ic50-probe-peptide-rank-20260308e,16,2.121209700902303,3.5298261642456055,14.24478728748567,0.0,0.0,a0201-a2402-ic50-probe-peptide-rank-20260308e
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,1,16.455538749694824,14.084615707397461,11.036258966708456,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,2,13.865340232849121,12.080085754394531,15.102961184538312,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,3,11.900436401367188,9.807649612426758,20.892657847555288,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,4,9.478580474853516,7.293591499328613,26.03828270197834,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,5,6.8804380893707275,4.786014080047607,29.469637430919295,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,6,4.46144962310791,2.7118782997131348,29.988444881874223,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,7,2.449577808380127,1.2220828533172607,25.701542820632888,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,8,1.1001156866550446,0.6547446250915527,14.603994799014739,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,9,0.7165102362632751,0.7359908819198608,3.3776263880092605,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,10,0.7773137986660004,0.6852321624755859,8.60929764983153,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,11,0.7798112332820892,0.6944137811660767,7.486105005913641,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,12,0.7125527858734131,0.7426806688308716,6.155715185100221,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,13,0.7551146447658539,0.6598095893859863,6.4533600442651045,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,14,0.7075083255767822,0.6422320604324341,4.519020719384164,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,15,0.672583818435669,0.7885235548019409,3.6951877758643357,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,16,0.7748299837112427,0.659358561038971,9.140590534050409,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,17,0.6824015378952026,0.7177747488021851,3.767136201980123,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,18,0.7286306023597717,0.6442893743515015,6.285767488513066,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,19,0.6719008088111877,0.7304651737213135,3.1088784606985254,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-only-20260308f,a0201-a2402-ic50-shared-probe-only-20260308f,20,0.7193939089775085,0.6585067510604858,6.81172702448154,0.0,0.0,a0201-a2402-ic50-shared-probe-only-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,1,18.420164108276367,16.05868148803711,11.114148311138797,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,2,15.86711835861206,14.046467781066895,15.055204961844357,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,3,13.884795188903809,11.764751434326172,20.937251298333123,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,4,11.467134952545166,9.21119213104248,26.065951916639364,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,5,8.80380916595459,6.673561096191406,29.6870056690244,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,6,6.452631711959839,4.620125770568848,29.90652049271934,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,7,4.209163665771484,2.86999773979187,26.82339349455996,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,8,3.088751435279846,1.7847676277160645,17.195571580907814,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,9,2.1182742714881897,1.4070849418640137,2.5147129059373547,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,10,2.341888189315796,2.271652936935425,5.35270809569738,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,11,2.304636299610138,1.2269487380981445,12.011841244441065,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,12,2.8272206783294678,1.6606146097183228,8.384294497760955,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,13,2.203087329864502,1.9272794723510742,5.911581787948919,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,14,1.6142133474349976,1.4469668865203857,8.481964778347868,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,15,0.9320917427539825,1.3278615474700928,4.980856293734475,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,16,1.908628135919571,1.562636137008667,5.05516751087276,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,17,2.7588179111480713,1.3193544149398804,4.802078473715815,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,18,3.0232737064361572,1.4054688215255737,13.32940073482995,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,19,1.8683134615421295,1.6524226665496826,8.638488604514016,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f,20,2.7726097106933594,1.8885302543640137,6.922450823399588,0.0,0.0,a0201-a2402-ic50-shared-probe-peptide-rank-20260308f
a0201-a2402-numeric-synth-balanced-20260308a,a0201-a2402-numeric-synth-balanced-20260308a,1,4.0837388669743255,3.102720340092977,,,,a0201-a2402-numeric-synth-balanced-20260308a
a0201-a2402-numeric-synth-balanced-20260308a,a0201-a2402-numeric-synth-balanced-20260308a,2,2.061263035325443,2.6030069986979165,,,,a0201-a2402-numeric-synth-balanced-20260308a
a0201-a2402-numeric-synth-balanced-contrastive-20260308b,a0201-a2402-numeric-synth-balanced-contrastive-20260308b,1,5.578199975630817,3.7833642959594727,,,,a0201-a2402-numeric-synth-balanced-contrastive-20260308b
a0201-a2402-numeric-synth-balanced-contrastive-20260308b,a0201-a2402-numeric-synth-balanced-contrastive-20260308b,2,3.424548163133509,2.90423576037089,,,,a0201-a2402-numeric-synth-balanced-contrastive-20260308b
a0201-a2402-numeric-synth-balanced-contrastive-20260308b,a0201-a2402-numeric-synth-balanced-contrastive-20260308b,3,3.0202087935279396,3.0513052940368652,,,,a0201-a2402-numeric-synth-balanced-contrastive-20260308b
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,1,6.016807093339808,4.803985834121704,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,2,3.958725522546207,4.880281448364258,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,3,3.280390641268562,4.72004501024882,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,4,2.3713206122903263,4.373284022013347,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,5,2.825954963179196,3.3182897567749023,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,6,2.238895486382877,3.1813942988713584,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,7,1.9251174295649809,2.954559604326884,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d,8,1.472816824913025,2.8885141213734946,,,,a0201-a2402-numeric-synth-balanced-peptide-only-20260308d
a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,1,6.544547866372501,4.6338198979695635,,,,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c
a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,2,4.498049104914946,4.097914059956868,,,,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c
a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,3,4.102848529815674,6.2157057126363116,,,,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c
a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,4,4.449806578019086,3.7290773391723633,,,,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c
a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c,5,4.311217322069056,4.307730754216512,,,,a0201-a2402-numeric-synth-balanced-peptide-rank-20260308c
