split,seed,scope,metric,legacy,masked,delta_masked_minus_legacy
val,44,cross_gene_unresolved,all_rmse,0.8873567463340024,0.9455574950480423,0.05820074871403991
val,44,cross_gene_unresolved,exact_spearman,0.6617695801856965,0.6640997547638152,0.0023301745781186822
val,44,cross_gene_unresolved,exact_pearson,0.7580504869496004,0.7175595074796262,-0.040490979469974264
val,44,cross_gene_unresolved,exact_rmse,0.9785501922401385,1.0425114289193067,0.0639612366791682
val,44,cross_gene_unresolved,threshold_500nm_accuracy,0.96875,0.96875,0.0
val,44,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.9761904761904762,0.9761904761904762,0.0
val,44,cross_gene_unresolved,threshold_500nm_precision,1.0,1.0,0.0
val,44,cross_gene_unresolved,threshold_500nm_recall,0.9523809523809523,0.9523809523809523,0.0
val,44,cross_gene_unresolved,threshold_500nm_f1,0.975609756097561,0.975609756097561,0.0
val,44,cross_gene_unresolved,threshold_500nm_auroc,0.9956709956709957,1.0,0.0043290043290042934
val,44,cross_gene_unresolved,threshold_500nm_auprc,0.9978354978354977,1.0,0.0021645021645022577
val,44,within_gene_unresolved,all_spearman,0.9486832980505138,0.9486832980505138,0.0
val,44,within_gene_unresolved,all_pearson,0.9437496233132638,0.9182077690703415,-0.025541854242922324
val,44,within_gene_unresolved,all_rmse,0.4845296469018512,0.5796033835915362,0.095073736689685
val,44,within_gene_unresolved,exact_spearman,0.8944271909999159,0.8944271909999159,0.0
val,44,within_gene_unresolved,exact_pearson,0.9999907647167997,0.9999907647167997,0.0
val,44,within_gene_unresolved,exact_rmse,0.5399887478792331,0.6444739953299735,0.10448524745074039
val,44,within_gene_unresolved,threshold_500nm_accuracy,1.0,1.0,0.0
val,44,within_gene_unresolved,threshold_500nm_balanced_accuracy,1.0,1.0,0.0
val,44,within_gene_unresolved,threshold_500nm_precision,1.0,1.0,0.0
val,44,within_gene_unresolved,threshold_500nm_recall,1.0,1.0,0.0
val,44,within_gene_unresolved,threshold_500nm_f1,1.0,1.0,0.0
val,44,within_gene_unresolved,threshold_500nm_auroc,1.0,1.0,0.0
val,44,within_gene_unresolved,threshold_500nm_auprc,1.0,1.0,0.0
val,44,unresolved_union,all_spearman,0.8460241850406203,0.8350554385603868,-0.010968746480233493
val,44,unresolved_union,all_pearson,0.8839478986313771,0.8663761748025368,-0.017571723828840313
val,44,unresolved_union,all_rmse,0.8442285578529765,0.9047954473545866,0.060566889501610155
val,44,unresolved_union,exact_spearman,0.7089842668175945,0.668329224944138,-0.04065504187345648
val,44,unresolved_union,exact_pearson,0.7565151936594329,0.7127811501121356,-0.04373404354729726
val,44,unresolved_union,exact_rmse,0.9304311822033805,0.9971016430101155,0.066670460806735
val,44,unresolved_union,threshold_500nm_accuracy,0.972972972972973,0.972972972972973,0.0
val,44,unresolved_union,threshold_500nm_balanced_accuracy,0.98,0.98,0.0
val,44,unresolved_union,threshold_500nm_precision,1.0,1.0,0.0
val,44,unresolved_union,threshold_500nm_recall,0.96,0.96,0.0
val,44,unresolved_union,threshold_500nm_f1,0.9795918367346939,0.9795918367346939,0.0
val,44,unresolved_union,threshold_500nm_auroc,0.9966666666666667,1.0,0.0033333333333332993
val,44,unresolved_union,threshold_500nm_auprc,0.9984615384615384,1.0,0.0015384615384615996
val,44,unmapped,all_spearman,0.7822345642832833,0.783252500325703,0.0010179360424197315
val,44,unmapped,all_pearson,0.8031702518332212,0.8024612979310679,-0.0007089539021533087
val,44,unmapped,all_rmse,0.9183117109110969,0.8985641538529682,-0.019747557058128695
val,44,unmapped,exact_spearman,0.7132179480884002,0.7017354743434487,-0.011482473744951482
val,44,unmapped,exact_pearson,0.7262661281345605,0.7241362621428293,-0.00212986599173115
val,44,unmapped,exact_rmse,1.026641465394968,1.0098462474089307,-0.016795217986037336
val,44,unmapped,threshold_500nm_accuracy,0.8420221169036335,0.8578199052132701,0.01579778830963663
val,44,unmapped,threshold_500nm_balanced_accuracy,0.8439136524174888,0.8575082206795762,0.013594568262087381
val,44,unmapped,threshold_500nm_precision,0.7953020134228188,0.8251748251748252,0.0298728117520064
