label,split,metric,summary_value,recomputed_value,abs_diff,within_tolerance
c03_log_mse_additive_max50k,val,balanced_accuracy,0.7274468839168549,0.7274468754137429,8.503111992297363e-09,True
c03_log_mse_additive_max50k,val,f1,0.6977432543307918,0.6977432482426933,6.0880984698030716e-09,True
c03_log_mse_additive_max50k,val,pearson,0.6096328496932983,0.6096328572020319,7.508733523842182e-09,True
c03_log_mse_additive_max50k,val,precision,0.7562149167060852,0.756214915797915,9.081702057045504e-10,True
c03_log_mse_additive_max50k,val,recall,0.6476648449897766,0.6476648351648352,9.824941415992328e-09,True
c03_log_mse_additive_max50k,val,rmse_log10,1.1752134561538696,1.1752134536419003,2.5119692992348064e-09,True
c03_log_mse_additive_max50k,val,spearman,0.6140890121459961,0.6140235128756729,6.549927032317715e-05,True
c04_log_mse_additive_max200k,test,accuracy,0.7237679958343506,0.7237680187730473,2.293869671987636e-08,True
c04_log_mse_additive_max200k,test,auprc,0.7866013050079346,0.7866452237558831,4.391874794851258e-05,True
c04_log_mse_additive_max200k,test,auroc,0.8030474781990051,0.8030472106478983,2.675511068250813e-07,True
c04_log_mse_additive_max200k,test,balanced_accuracy,0.7213760316371918,0.7213760371913613,5.5541695687111314e-09,True
c04_log_mse_additive_max200k,test,f1,0.6869300752810731,0.6869300911854104,1.5904337291594572e-08,True
c04_log_mse_additive_max200k,test,pearson,0.598315954208374,0.5983159358145786,1.8393795375715172e-08,True
c04_log_mse_additive_max200k,test,precision,0.7687074542045593,0.7687074829931972,2.8788637917998017e-08,True
c04_log_mse_additive_max200k,test,recall,0.6208791136741638,0.6208791208791209,7.204957075401808e-09,True
c04_log_mse_additive_max200k,test,rmse_log10,1.1864134073257446,1.186413472258415,6.49326703516806e-08,True
c04_log_mse_additive_max200k,test,spearman,0.5994569063186646,0.5994623790550442,5.472736379630305e-06,True
c04_log_mse_additive_max200k,val,accuracy,0.7286515235900879,0.7286515001648532,2.3425234640939152e-08,True
c04_log_mse_additive_max200k,val,auprc,0.7762205004692078,0.7760624706719123,0.00015802979729551137,True
c04_log_mse_additive_max200k,val,auroc,0.8045988082885742,0.8045994707575241,6.624689499190595e-07,True
c04_log_mse_additive_max200k,val,balanced_accuracy,0.7252810597419739,0.7252810402976859,1.9444287957526285e-08,True
c04_log_mse_additive_max200k,val,f1,0.69393826957774,0.6939382670137597,2.5639802503363285e-09,True
c04_log_mse_additive_max200k,val,pearson,0.6113812923431396,0.6113812576257998,3.4717339891798815e-08,True
c04_log_mse_additive_max200k,val,precision,0.7566909790039062,0.7566909975669099,1.8563003689742175e-08,True
c04_log_mse_additive_max200k,val,recall,0.6407967209815979,0.6407967032967034,1.768489454878619e-08,True
c04_log_mse_additive_max200k,val,rmse_log10,1.1777865886688232,1.1777865194014216,6.926740159229894e-08,True
c04_log_mse_additive_max200k,val,spearman,0.6171874403953552,0.6171513421512698,3.6098244085458475e-05,True
c05_twohot_d2_logit_max50k_K64,test,accuracy,0.6946027278900146,0.6946027489104928,2.1020478135902465e-08,True
c05_twohot_d2_logit_max50k_K64,test,auprc,0.7412864565849304,0.7413309496964435,4.449311151311086e-05,True
c05_twohot_d2_logit_max50k_K64,test,auroc,0.7541316747665405,0.7541325733860115,8.986194709459383e-07,True
c05_twohot_d2_logit_max50k_K64,test,balanced_accuracy,0.6930644512176514,0.6930644461955857,5.02206565222707e-09,True
c05_twohot_d2_logit_max50k_K64,test,f1,0.667639537848633,0.6676395476103612,9.761728203550035e-09,True
c05_twohot_d2_logit_max50k_K64,test,pearson,0.5075900554656982,0.5075900899752319,3.4509533675119997e-08,True
c05_twohot_d2_logit_max50k_K64,test,precision,0.7120622396469116,0.7120622568093385,1.7162426924066665e-08,True
c05_twohot_d2_logit_max50k_K64,test,recall,0.6284340620040894,0.6284340659340659,3.929976566396931e-09,True
