run_id,label,assay_mode,batch_size,cond_id,content_conditioned,device,embed_dim,encoder_backbone,epochs,head_type,init_checkpoint,lr,max_nM,measurement_profile,n_bins,n_heads,n_layers,n_params,probe_alleles,seed,sigma_mult,test_rows,train_rows,val_rows,warm_start,final_epoch,mean_epoch_s,best_val_loss,best_val_loss_epoch,final_val_loss,best_val_spearman,best_val_spearman_epoch,final_val_spearman,test_spearman,test_pearson,test_auroc,test_auprc,test_f1,test_balanced_accuracy,test_accuracy,test_precision,test_recall,test_rmse_log10,test_loss,display_label
dist-ba-v6-mainpath-ablation-c14-cc0,c14_mhcflurry_additive_max100k_d256,additive,256,14,False,cuda,256,historical_ablation,50,mhcflurry,,0.001,100000,numeric_no_qualitative,128,4,2,1147410,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.758,0.027739849407225847,22,0.029923296999186277,0.8251323103904724,13,0.8154104351997375,0.822218120098114,0.8250671029090881,0.9358046054840088,0.8841116428375244,0.82683707049909,0.8570742905139923,0.8584856390953064,0.8047263622283936,0.8501971364021301,0.889258086681366,0.029691031202673912,c14_mhcflurry_additive_max100k_d256 [dist-ba-v6-mainpath-ablation-c14-cc0]
dist-ba-v6-mainpath-groove-c08-cc0,c08_hlgauss_d2_logit_max100k_K128_s0.75_d64,d2_logit,256,8,False,cuda,64,groove,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,186257,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.1174,3.7682247906923294,7,4.277749925851822,0.8217003345489502,31,0.8189266920089722,0.8189669847488403,0.8283998370170593,0.937423825263977,0.8939498662948608,0.8477157121000827,0.8752046823501587,0.87467360496521,0.8196318745613098,0.8777923583984375,0.8794931769371033,4.349859118461609,c08_hlgauss_d2_logit_max100k_K128_s0.75_d64 [dist-ba-v6-mainpath-groove-c08-cc0]
dist-ba-v6-mainpath-ablation-c03-cc1,c03_hlgauss_d2_logit_max50k_K128_s0.75_d32,d2_logit,256,3,True,cuda,32,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,40704,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,1.9464,4.375840932130814,15,4.59559029340744,0.8054092526435852,20,0.8034591674804688,0.8167983293533325,0.81418776512146,0.9271663427352905,0.8702006340026855,0.8122096858818398,0.8440435826778412,0.8522193431854248,0.8203753232955933,0.8042050004005432,0.8972986340522766,4.5588531494140625,c03_hlgauss_d2_logit_max50k_K128_s0.75_d32 [dist-ba-v6-mainpath-ablation-c03-cc1]
dist-ba-v6-mainpath-groove-c07-cc1,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64,d2_logit,256,7,True,cuda,64,groove,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,192433,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.2992000000000004,4.382829427719116,9,5.0997942090034485,0.8146493434906006,28,0.8036931753158569,0.8161483407020569,0.8138370513916016,0.9340020418167114,0.8955262899398804,0.8174706501362762,0.8486997187137604,0.8537858724594116,0.8111254572868347,0.8239158987998962,0.8994812965393066,5.080479919910431,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64 [dist-ba-v6-mainpath-groove-c07-cc1]
dist-ba-v6-mainpath-groove-c07-cc0,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64,d2_logit,256,7,False,cuda,64,groove,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,186257,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.3622,4.3599913418293,9,4.872134029865265,0.8092579245567322,39,0.8035956025123596,0.8156620264053345,0.8239369988441467,0.9397342205047607,0.900417149066925,0.8475648331230787,0.87521892786026,0.8741514086723328,0.8170731663703918,0.8804205060005188,0.8783612251281738,4.804160088300705,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64 [dist-ba-v6-mainpath-groove-c07-cc0]
dist-ba-v6-mainpath-ablation-c07-cc0,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64,d2_logit,256,7,False,cuda,64,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,102352,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.199,4.364781975746155,9,4.8918361365795135,0.815608561038971,27,0.8085624575614929,0.8143137097358704,0.8163407444953918,0.9329134225845337,0.8847340941429138,0.8234527427725269,0.8537179529666901,0.8584856390953064,0.8165374398231506,0.8304861783981323,0.8972410559654236,4.964351505041122,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64 [dist-ba-v6-mainpath-ablation-c07-cc0]
dist-ba-v6-mainpath-ablation-c12-cc1,c12_hlgauss_d2_logit_max100k_K128_s0.75,d2_logit,256,12,True,cuda,128,historical_ablation,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,345552,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.0504,3.7850360721349716,5,5.143904685974121,0.8164487481117249,15,0.7933006882667542,0.8134944438934326,0.8167709708213806,0.9281058311462402,0.8837344646453857,0.801597868115864,0.8353068828582764,0.8443863987922668,0.8124156594276428,0.7910643815994263,0.9052075743675232,5.239784926176071,c12_hlgauss_d2_logit_max100k_K128_s0.75 [dist-ba-v6-mainpath-ablation-c12-cc1]
dist-ba-v6-mainpath-ablation-c04-cc1,c04_hlgauss_d2_logit_max100k_K128_s0.75_d32,d2_logit,256,4,True,cuda,32,historical_ablation,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,40704,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,1.901,3.795712560415268,14,3.9657048285007477,0.807184636592865,24,0.8019331693649292,0.8129550814628601,0.8140109777450562,0.9299402832984924,0.8765312433242798,0.8240621005829001,0.8544034659862518,0.8579634428024292,0.8114649653434753,0.8370565176010132,0.9081209301948547,4.080949991941452,c04_hlgauss_d2_logit_max100k_K128_s0.75_d32 [dist-ba-v6-mainpath-ablation-c04-cc1]
dist-ba-v6-mainpath-ablation-c08-cc0,c08_hlgauss_d2_logit_max100k_K128_s0.75_d64,d2_logit,256,8,False,cuda,64,historical_ablation,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,102352,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,1.8888000000000003,3.767269343137741,11,4.23218846321106,0.8140382766723633,17,0.8012350797653198,0.8122086524963379,0.8201860189437866,0.9296100735664368,0.8842014074325562,0.8199481974961964,0.8509088158607483,0.854830265045166,0.8084291219711304,0.8318002820014954,0.9065120816230774,4.45011967420578,c08_hlgauss_d2_logit_max100k_K128_s0.75_d64 [dist-ba-v6-mainpath-ablation-c08-cc0]
dist-ba-v6-mainpath-groove-c12-cc1,c12_hlgauss_d2_logit_max100k_K128_s0.75,d2_logit,256,12,True,cuda,128,groove,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,628049,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.2070000000000003,3.796555906534195,6,5.491175532341003,0.8100753426551819,19,0.7911773324012756,0.8114781975746155,0.8236925601959229,0.9358000755310059,0.8906461596488953,0.831402829060028,0.8607500195503235,0.8631854057312012,0.814628005027771,0.8488830327987671,0.9052783846855164,5.385626018047333,c12_hlgauss_d2_logit_max100k_K128_s0.75 [dist-ba-v6-mainpath-groove-c12-cc1]
dist-ba-v6-mainpath-ablation-c15-cc0,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256,d2_logit,256,15,False,cuda,256,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,1200496,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.7744,4.400805622339249,5,6.633795499801636,0.8080148696899414,10,0.7779213786125183,0.8108241558074951,0.8189462423324585,0.9334145188331604,0.8923705816268921,0.8335450939696706,0.8629875481128693,0.8631854057312012,0.8068880438804626,0.862023651599884,0.9070122838020325,6.400986135005951,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256 [dist-ba-v6-mainpath-ablation-c15-cc0]
dist-ba-v6-mainpath-groove-c12-cc0,c12_hlgauss_d2_logit_max100k_K128_s0.75,d2_logit,256,12,False,cuda,128,groove,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,615729,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.2046,3.776505634188652,5,5.3054254949092865,0.8157965540885925,16,0.7918844223022461,0.8104420304298401,0.8172341585159302,0.9326879978179932,0.8905206918716431,0.8271767863233036,0.8564986884593964,0.8631854057312012,0.8304635882377625,0.8239158987998962,0.9236157536506653,5.371429860591888,c12_hlgauss_d2_logit_max100k_K128_s0.75 [dist-ba-v6-mainpath-groove-c12-cc0]
dist-ba-v6-mainpath-groove-c08-cc1,c08_hlgauss_d2_logit_max100k_K128_s0.75_d64,d2_logit,256,8,True,cuda,64,groove,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,192433,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.5877999999999997,3.797672286629677,10,4.460534036159515,0.8129756450653076,18,0.7984104156494141,0.8098711967468262,0.8169342875480652,0.9319444894790649,0.8807846903800964,0.8222950762913516,0.8525992035865784,0.8584856390953064,0.8206806182861328,0.8239158987998962,0.9102813005447388,4.537473917007446,c08_hlgauss_d2_logit_max100k_K128_s0.75_d64 [dist-ba-v6-mainpath-groove-c08-cc1]
dist-ba-v6-mainpath-ablation-c15-cc1,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256,d2_logit,256,15,True,cuda,256,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,1225104,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.7992000000000004,4.4430832862854,4,6.532846122980118,0.817766547203064,11,0.7828670144081116,0.8089090585708618,0.821083128452301,0.9274909496307373,0.884484052658081,0.8267716533357946,0.8563033938407898,0.8621410131454468,0.8256880640983582,0.8278580904006958,0.8932234644889832,6.35280305147171,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256 [dist-ba-v6-mainpath-ablation-c15-cc1]
dist-ba-v6-mainpath-groove-c11-cc0,c11_hlgauss_d2_logit_max50k_K128_s0.75,d2_logit,256,11,False,cuda,128,groove,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,615729,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.2552,4.388356596231461,5,5.863174587488174,0.8050781488418579,24,0.7987642288208008,0.8075312972068787,0.8100436329841614,0.92612224817276,0.8739057183265686,0.8182393709032795,0.8499181270599365,0.850130558013916,0.7897310256958008,0.8488830327987671,0.9249191284179688,5.715986281633377,c11_hlgauss_d2_logit_max50k_K128_s0.75 [dist-ba-v6-mainpath-groove-c11-cc0]
dist-ba-v6-mainpath-ablation-c07-cc1,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64,d2_logit,256,7,True,cuda,64,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,108528,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.1126,4.372583478689194,8,4.901599138975143,0.8223728537559509,18,0.8055667877197266,0.8073566555976868,0.8154316544532776,0.9255073666572571,0.8898252248764038,0.794701988290921,0.8296600878238678,0.8381201028823853,0.8010680675506592,0.7884362936019897,0.8992109298706055,4.9057576060295105,c07_hlgauss_d2_logit_max50k_K128_s0.75_d64 [dist-ba-v6-mainpath-ablation-c07-cc1]
dist-ba-v6-mainpath-ablation-c12-cc0,c12_hlgauss_d2_logit_max100k_K128_s0.75,d2_logit,256,12,False,cuda,128,historical_ablation,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,333232,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.2608,3.782431036233902,5,5.260858863592148,0.8087579011917114,9,0.7913185954093933,0.803727924823761,0.8112508058547974,0.927577555179596,0.8810025453567505,0.8190224664764546,0.8497330844402313,0.8569190502166748,0.8233731985092163,0.8147174715995789,0.9238212704658508,5.209960371255875,c12_hlgauss_d2_logit_max100k_K128_s0.75 [dist-ba-v6-mainpath-ablation-c12-cc0]
dist-ba-v6-mainpath-groove-c15-cc0,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256,d2_logit,256,15,False,cuda,256,groove,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,2224241,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,3.0674,4.415220201015472,4,6.431129157543182,0.8137515187263489,9,0.7853603363037109,0.8035005927085876,0.8114079236984253,0.9248366355895996,0.8820292353630066,0.816901406971662,0.847705066204071,0.857441246509552,0.8342465758323669,0.8002628087997437,0.910189688205719,6.31442928314209,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256 [dist-ba-v6-mainpath-groove-c15-cc0]
dist-ba-v6-mainpath-ablation-c11-cc0,c11_hlgauss_d2_logit_max50k_K128_s0.75,d2_logit,256,11,False,cuda,128,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,333232,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.3746,4.3816158175468445,7,5.79047018289566,0.808964192867279,14,0.7929761409759521,0.8018820881843567,0.812869668006897,0.9260084629058838,0.8710796236991882,0.8205804736480369,0.851047158241272,0.8579634428024292,0.8238410353660583,0.8173456192016602,0.9092372059822083,5.640783220529556,c11_hlgauss_d2_logit_max50k_K128_s0.75 [dist-ba-v6-mainpath-ablation-c11-cc0]
dist-ba-v6-mainpath-groove-c11-cc1,c11_hlgauss_d2_logit_max50k_K128_s0.75,d2_logit,256,11,True,cuda,128,groove,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,628049,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.4328000000000003,4.405445754528046,6,5.924291104078293,0.8197001218795776,32,0.8034279346466064,0.8017463088035583,0.809283971786499,0.9270401000976562,0.8744951486587524,0.8319381646611018,0.8611832857131958,0.8637075424194336,0.8156565427780151,0.8488830327987671,0.9218669533729553,5.787823021411896,c11_hlgauss_d2_logit_max50k_K128_s0.75 [dist-ba-v6-mainpath-groove-c11-cc1]
dist-ba-v6-mainpath-groove-c15-cc1,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256,d2_logit,256,15,True,cuda,256,groove,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,2248849,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.8796,4.4090282917022705,3,6.549971222877502,0.8168141841888428,24,0.7906389236450195,0.8010764718055725,0.8047153949737549,0.9224887490272522,0.8793634176254272,0.8079734264628131,0.8405489027500153,0.8490861654281616,0.8172042965888977,0.7989487648010254,0.9381272792816162,6.578439176082611,c15_hlgauss_d2_logit_max50k_K128_s0.75_d256 [dist-ba-v6-mainpath-groove-c15-cc1]
dist-ba-v6-mainpath-ablation-c11-cc1,c11_hlgauss_d2_logit_max50k_K128_s0.75,d2_logit,256,11,True,cuda,128,historical_ablation,50,hlgauss,,0.001,50000,numeric_no_qualitative,128,4,2,345552,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.6138,4.377566009759903,5,5.8548369109630585,0.8171484470367432,10,0.7984495162963867,0.7995073199272156,0.8063980340957642,0.9248275756835938,0.8693341612815857,0.801089905540873,0.8347739577293396,0.84751957654953,0.8316831588745117,0.7726675271987915,0.921375036239624,5.837853819131851,c11_hlgauss_d2_logit_max50k_K128_s0.75 [dist-ba-v6-mainpath-ablation-c11-cc1]
dist-ba-v6-mainpath-groove-c16-cc0,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256,d2_logit,256,16,False,cuda,256,groove,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,2224241,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.7954000000000003,3.821864977478981,6,5.7881404757499695,0.8078599572181702,13,0.7905659079551697,0.7994320392608643,0.8124107718467712,0.9264808893203735,0.8832027316093445,0.8245954755644506,0.8548367619514465,0.8584856390953064,0.8125,0.8370565176010132,0.9208981394767761,5.819936841726303,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256 [dist-ba-v6-mainpath-groove-c16-cc0]
dist-ba-v6-mainpath-groove-c16-cc1,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256,d2_logit,256,16,True,cuda,256,groove,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,2248849,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.7068,3.8118828386068344,4,5.961042553186417,0.8199045062065125,20,0.7925101518630981,0.7918453812599182,0.801173210144043,0.920956015586853,0.8829923868179321,0.7934782605030989,0.8286796510219574,0.8412532806396484,0.8213783502578735,0.7674112915992737,0.9664331078529358,6.081435859203339,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256 [dist-ba-v6-mainpath-groove-c16-cc1]
dist-ba-v6-mainpath-ablation-c16-cc1,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256,d2_logit,256,16,True,cuda,256,historical_ablation,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,1225104,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.7439999999999998,3.848665699362755,3,5.969109863042831,0.8181161880493164,10,0.7966649532318115,0.7848183512687683,0.7914276719093323,0.918228805065155,0.8789896965026855,0.8013114913027506,0.8351543247699738,0.8417754769325256,0.7997382283210754,0.802890956401825,0.9732967615127563,6.044705182313919,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256 [dist-ba-v6-mainpath-ablation-c16-cc1]
dist-ba-v6-mainpath-ablation-c16-cc0,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256,d2_logit,256,16,False,cuda,256,historical_ablation,50,hlgauss,,0.001,100000,numeric_no_qualitative,128,4,2,1200496,"[""HLA-A*02:01"", ""HLA-A*24:02""]",42,0.75,1915,15530,1919,,50,2.6712000000000002,3.8284329771995544,4,5.89578652381897,0.8083784580230713,12,0.7854105830192566,0.7831221222877502,0.7930675745010376,0.9171674847602844,0.8453852534294128,0.8153445962679997,0.8469666242599487,0.8516971468925476,0.80694979429245,0.8239158987998962,0.978452205657959,6.065071910619736,c16_hlgauss_d2_logit_max100k_K128_s0.75_d256 [dist-ba-v6-mainpath-ablation-c16-cc0]
